"PLUID","商品番号","商品名","中分類コード","在庫数","詳細登録","表示・非表示",
"4533625009876","","EG:SRミニ・1/2oz・ダブルW:＃01:1/2oz:N","101","0","未登録","-----",
"4533625009883","","EG:SRミニ・1/2oz・ダブルW:＃02:1/2oz:N","101","0","未登録","-----",
"4533625009890","","EG:SRミニ・1/2oz・ダブルW:＃03:1/2oz:N","101","0","未登録","-----",
"4533625009906","","EG:SRミニ・1/2oz・ダブルW:＃04:1/2oz:N","101","0","未登録","-----",
"4533625009913","","EG:SRミニ・1/2oz・ダブルW:＃05:1/2oz:N","101","0","未登録","-----",
"4533625009920","","EG:SRミニ・1/2oz・ダブルW:＃06:1/2oz:N","101","0","未登録","-----",
"4533625009937","","EG:SRミニ・1/2oz・ダブルW:＃07:1/2oz:N","101","0","未登録","-----",
"4533625009944","","EG:SRミニ・1/2oz・ダブルW:＃08:1/2oz:N","101","0","未登録","-----",
"4533625009951","","EG:SRミニ・1/2oz・ダブルW:＃09:1/2oz:N","101","0","未登録","-----",
"4533625009968","","EG:SRミニ・1/2oz・ダブルW:＃10:1/2oz:N","101","0","未登録","-----",
"4533625009975","","EG:SRミニ・1/2oz・ダブルW:＃11:1/2oz:N","101","0","未登録","-----",
"4533625009982","","EG:SRミニ・1/2oz・ダブルW:＃12:1/2oz:N","101","0","未登録","-----",
"4533625009999","","EG:SRミニ・1/2oz・ダブルW:＃13:1/2oz:N","101","0","未登録","-----",
"4533625010001","","EG:SRミニ・1/2oz・ダブルW:＃14:1/2oz:N","101","0","未登録","-----",
"4533625010094","5102","EG:スピンムーブシャッド:＃115フジキレモン::N","101","4","登録済み","表示",
"4533625010377","","EG:SRミニ・1/2oz・シングルW:＃01:1/2oz:N","101","0","未登録","-----",
"4533625010384","","EG:SRミニ・1/2oz・シングルW:＃02:1/2oz:N","101","0","未登録","-----",
"4533625010391","","EG:SRミニ・1/2oz・シングルW:＃03:1/2oz:N","101","0","未登録","-----",
"4533625010407","","EG:SRミニ・1/2oz・シングルW:＃04:1/2oz:N","101","0","未登録","-----",
"4533625010414","","EG:SRミニ・1/2oz・シングルW:＃05:1/2oz:N","101","0","未登録","-----",
"4533625010421","","EG:SRミニ・1/2oz・シングルW:＃06:1/2oz:N","101","0","未登録","-----",
"4533625010438","","EG:SRミニ・1/2oz・シングルW:＃07:1/2oz:N","101","0","未登録","-----",
"4533625010445","","EG:SRミニ・1/2oz・シングルW:＃08:1/2oz:N","101","0","未登録","-----",
"4533625010452","","EG:SRミニ・1/2oz・シングルW:＃09:1/2oz:N","101","0","未登録","-----",
"4533625010469","","EG:SRミニ・1/2oz・シングルW:＃10:1/2oz:N","101","0","未登録","-----",
"4533625010476","","EG:SRミニ・1/2oz・シングルW:＃11:1/2oz:N","101","0","未登録","-----",
"4533625010483","","EG:SRミニ・1/2oz・シングルW:＃12:1/2oz:N","101","0","未登録","-----",
"4533625010490","","EG:SRミニ・1/2oz・シングルW:＃13:1/2oz:N","101","0","未登録","-----",
"4533625010506","","EG:SRミニ・1/2oz・シングルW:＃14:1/2oz:N","101","0","未登録","-----",
"4533625010964","","EG:スピンムーブシャッド:＃118パープルウイニー::N","101","0","未登録","-----",
"4533625011091","","EG:SRミニ・1/8oz・シングルW:＃07:1/8oz:N","101","0","未登録","-----",
"4533625011107","","EG:SRミニ・1/8oz・シングルW:＃08:1/8oz:N","101","0","未登録","-----",
"4533625011114","","EG:SRミニ・1/8oz・シングルW:＃09:1/8oz:N","101","0","未登録","-----",
"4533625011121","","EG:SRミニ・1/8oz・シングルW:＃10:1/8oz:N","101","0","未登録","-----",
"4533625011138","","EG:SRミニ・1/8oz・シングルW:＃11:1/8oz:N","101","0","未登録","-----",
"4533625011145","","EG:SRミニ・1/8oz・シングルW:＃12:1/8oz:N","101","0","未登録","-----",
"4533625011152","","EG:SRミニ・1/8oz・シングルW:＃13:1/8oz:N","101","0","未登録","-----",
"4533625011169","","EG:SRミニ・1/8oz・シングルW:＃14:1/8oz:N","101","0","未登録","-----",
"4533625011206","","EG:M-1インスパイアミノー:＃117クリアー::N","101","0","未登録","-----",
"4533625011473","","EG:スピンムーブシャッド:＃117クリアー::N","101","0","未登録","-----",
"4533625012258","","EG:C.Cプレデター:＃106ゴーストシルバー::N","101","0","未登録","-----",
"4533625012265","","EG:C.Cプレデター:＃116オオアユ::N","101","0","未登録","-----",
"4533625012272","","EG:C.Cプレデター:＃118パープルウイニー::N","101","0","未登録","-----",
"4533625012289","19346","EG:C.Cプレデター:＃120イマカツレモン::N","101","0","登録済み","表示",
"4533625012395","","EG:C.Cプレデター:＃107ゴーストゴールド::N","101","0","未登録","-----",
"4533625012739","5103","EG:スピンムーブシャッド:＃101ステインゴールド::N","101","2","登録済み","表示",
"4533625012746","","EG:スピンムーブシャッド:＃102ショーギン::N","101","0","未登録","-----",
"4533625013408","4991","EG:C.Cプレデター:＃101ステインゴールド::N","101","0","登録済み","表示",
"4533625013743","","EG:C.Cプレデター:＃102ショーギン::N","101","0","未登録","-----",
"4533625014139","","EG:C.Cプレデター:＃117クリアー::N","101","0","未登録","-----",
"4533625014740","","EG:C.Cプレデター:＃121プリスポーンダイナマイト::N","101","0","未登録","-----",
"4533625014757","","EG:C.Cプレデター:＃125クラウン::N","101","0","未登録","-----",
"4533625014764","","EG:C.Cプレデター:＃126ショーギンアユ::N","101","0","未登録","-----",
"4533625014771","","EG:M-1インスパイアミノー:＃108ゴーストアユ::N","101","0","未登録","-----",
"4533625014795","4992","EG:C.Cプレデター:＃108ゴーストアユ::N","101","0","登録済み","非表示",
"4533625014801","","EG:C.Cプレデター:＃123カワムツチャートベリー::N","101","0","未登録","-----",
"4533625014818","","EG:C.Cプレデター:＃124カワムツオレンジベリー::N","101","0","未登録","-----",
"4533625014856","","EG:スピンムーブシャッド:＃120イマカツレモン::N","101","0","未登録","-----",
"4533625014863","","EG:スピンムーブシャッド:＃126ショーギンアユ::N","101","0","未登録","-----",
"4533625014870","","EG:スピンムーブシャッド:＃125クラウン::N","101","0","未登録","-----",
"4533625014955","","EG:M-1インスパイアミノー:＃125クラウン::N","101","0","未登録","-----",
"4533625014962","","EG:C.Cプレデター:＃104スプリングブロッサム::N","101","0","未登録","-----",
"4533625014979","","EG:C.Cプレデター:＃122ベイビーバス::N","101","0","未登録","-----",
"4533625014986","","EG:スピンムーブシャッド:＃111モスバック::N","101","0","未登録","-----",
"4533625015426","12599","EG:Dゾーン・3/8oz・ダブルW:＃01:3/8oz:N","101","12","登録済み","表示",
"4533625015433","18876","EG:Dゾーン・3/8oz・ダブルW:＃02:3/8oz:N","101","17","登録済み","表示",
"4533625015440","12600","EG:Dゾーン・3/8oz・ダブルW:＃03:3/8oz:N","101","0","登録済み","表示",
"4533625015457","30750","EG:Dゾーン・3/8oz・ダブルW:＃04:3/8oz:N","101","11","登録済み","表示",
"4533625015464","18877","EG:Dゾーン・3/8oz・ダブルW:＃05:3/8oz:N","101","0","登録済み","表示",
"4533625015471","5600","EG:Dゾーン・3/8oz・ダブルW:＃06:3/8oz:N","101","18","登録済み","表示",
"4533625015488","12601","EG:Dゾーン・3/8oz・ダブルW:＃07:3/8oz:N","101","11","登録済み","表示",
"4533625015495","5601","EG:Dゾーン・3/8oz・ダブルW:＃08:3/8oz:N","101","12","登録済み","表示",
"4533625015501","12602","EG:Dゾーン・3/8oz・ダブルW:＃09:3/8oz:N","101","11","登録済み","表示",
"4533625015518","12603","EG:Dゾーン・3/8oz・ダブルW:＃10:3/8oz:N","101","0","登録済み","表示",
"4533625015525","5604","EG:Dゾーン・1/2oz・ダブルW:＃01:1/2oz:N","101","0","登録済み","表示",
"4533625015532","29086","EG:Dゾーン・1/2oz・ダブルW:＃02:1/2oz:N","101","0","登録済み","表示",
"4533625015549","18873","EG:Dゾーン・1/2oz・ダブルW:＃03:1/2oz:N","101","7","登録済み","表示",
"4533625015556","18874","EG:Dゾーン・1/2oz・ダブルW:＃04:1/2oz:N","101","0","登録済み","表示",
"4533625015563","5008","EG:Dゾーン・1/2oz・ダブルW:＃05:1/2oz:N","101","0","登録済み","表示",
"4533625015570","5605","EG:Dゾーン・1/2oz・ダブルW:＃06:1/2oz:N","101","0","登録済み","表示",
"4533625015587","5606","EG:Dゾーン・1/2oz・ダブルW:＃07:1/2oz:N","101","0","登録済み","表示",
"4533625015594","18875","EG:Dゾーン・1/2oz・ダブルW:＃08:1/2oz:N","101","0","登録済み","表示",
"4533625015600","5607","EG:Dゾーン・1/2oz・ダブルW:＃09:1/2oz:N","101","3","登録済み","表示",
"4533625015617","","EG:Dゾーン・1/2oz・ダブルW:＃10:1/2oz:N","101","0","未登録","-----",
"4533625015624","5009","EG:Dゾーン・3/4oz・ダブルW:＃01:3/4oz:N","101","0","登録済み","非表示",
"4533625015631","5010","EG:Dゾーン・3/4oz・ダブルW:＃02:3/4oz:N","101","0","登録済み","非表示",
"4533625015648","","EG:Dゾーン・3/4oz・ダブルW:＃03:3/4oz:N","101","0","未登録","-----",
"4533625015655","5011","EG:Dゾーン・3/4oz・ダブルW:＃04:3/4oz:N","101","0","登録済み","非表示",
"4533625015662","5012","EG:Dゾーン・3/4oz・ダブルW:＃05:3/4oz:N","101","0","登録済み","非表示",
"4533625015679","5013","EG:Dゾーン・3/4oz・ダブルW:＃06:3/4oz:N","101","0","登録済み","非表示",
"4533625015686","","EG:Dゾーン・3/4oz・ダブルW:＃07:3/4oz:N","101","0","未登録","-----",
"4533625015693","5014","EG:Dゾーン・3/4oz・ダブルW:＃08:3/4oz:N","101","0","登録済み","非表示",
"4533625015709","","EG:Dゾーン・3/4oz・ダブルW:＃09:3/4oz:N","101","0","未登録","-----",
"4533625015716","","EG:Dゾーン・3/4oz・ダブルW:＃10:3/4oz:N","101","0","未登録","-----",
"4533625015761","5073","EG:コンバットペンシル:＃35クリームレモン::N","101","2","登録済み","表示",
"4533625015792","10538","EG:スピンムーブシャッド:＃113ザッコ::N","101","4","登録済み","表示",
"4533625015808","","EG:C.Cプレデター:＃119ホットタイガー::N","101","0","未登録","-----",
"4533625015815","5026","EG:M-1インスパイアミノー:＃126ショーギンアユ::N","101","2","登録済み","表示",
"4533625015822","10539","EG:スピンムーブシャッド:＃121プリスポーンダイナマイト::N","101","4","登録済み","表示",
"4533625016331","5593","EG:キッカーフロッグ:＃202トノサマガエル:3/8oz:N","101","0","登録済み","表示",
"4533625016348","5049","EG:キッカーフロッグ:＃203トラディショナル・F:3/8oz:N","101","0","登録済み","表示",
"4533625016355","5050","EG:キッカーフロッグ:＃204ホワイト:3/8oz:N","101","0","登録済み","非表示",
"4533625016362","5051","EG:キッカーフロッグ:＃205L・チャートリュース:3/8oz:N","101","0","登録済み","非表示",
"4533625016379","","EG:キッカーフロッグ:＃206プロブルー:3/8oz:N","101","0","未登録","-----",
"4533625016386","","EG:キッカーフロッグ:＃207ブラックサンダー:3/8oz:N","101","0","未登録","-----",
"4533625016393","","EG:キッカーフロッグ:＃208ORコーチドッグ:3/8oz:N","101","0","未登録","-----",
"4533625016492","33948","EG:コンバットペンシルギガンテス:＃201マジョーラアユ::N","101","1","登録済み","表示",
"4533625016577","10540","EG:スピンムーブシャッド:＃205マジョーラタナゴ::N","101","0","登録済み","非表示",
"4533625016584","","EG:C.Cプレデター:＃127ホログラムアユ::N","101","0","未登録","-----",
"4533625016591","","EG:C.Cプレデター:＃201マジョーラアユ::N","101","0","未登録","-----",
"4533625016843","","EG:スレッジ6F:＃101ステインゴールド::N","101","0","未登録","-----",
"4533625016850","","EG:スレッジ6F:＃108ゴーストアユ::N","101","0","未登録","-----",
"4533625016867","","EG:スレッジ6F:＃114ベースロックシャイナー::N","101","0","未登録","-----",
"4533625016874","","EG:スレッジ6F:＃126ショーギンアユ::N","101","0","未登録","-----",
"4533625016881","","EG:スレッジ6F:＃127ホログラムアユ::N","101","0","未登録","-----",
"4533625016898","","EG:スレッジ6F:＃132ホログラムシャッド::N","101","0","未登録","-----",
"4533625016904","","EG:スレッジ6F:＃133マットアユ::N","101","0","未登録","-----",
"4533625016911","","EG:スレッジ6F:＃134マットシャッド::N","101","0","未登録","-----",
"4533625016928","","EG:スレッジ6F:＃135マットチャートシャッド::N","101","0","未登録","-----",
"4533625016935","","EG:スレッジ6F:＃136マットホットタイガー::N","101","0","未登録","-----",
"4533625016942","","EG:スレッジ6F:＃201マジョーラアユ::N","101","0","未登録","-----",
"4533625017123","22253","EG:スレッジ6SP:＃101ステインゴールド::N","101","6","登録済み","表示",
"4533625017130","","EG:スレッジ6SP:＃108ゴーストアユ::N","101","0","未登録","-----",
"4533625017147","5105","EG:スレッジ6SP:＃114ベースロックシャイナー::N","101","0","登録済み","表示",
"4533625017154","","EG:スレッジ6SP:＃126ショーギンアユ::N","101","0","未登録","-----",
"4533625017161","","EG:スレッジ6SP:＃127ホログラムアユ::N","101","0","未登録","-----",
"4533625017178","","EG:スレッジ6SP:＃132ホログラムシャッド::N","101","0","未登録","-----",
"4533625017185","","EG:スレッジ6SP:＃133マットアユ::N","101","0","未登録","-----",
"4533625017192","","EG:スレッジ6SP:＃134マットシャッド::N","101","0","未登録","-----",
"4533625017208","","EG:スレッジ6SP:＃135マットチャートシャッド::N","101","0","未登録","-----",
"4533625017215","9240","EG:スレッジ6SP:＃136マットホットタイガー::N","101","0","登録済み","非表示",
"4533625017222","","EG:スレッジ6SP:＃201マジョーラアユ::N","101","0","未登録","-----",
"4533625017239","22255","EG:スレッジ7SP:＃101ステインゴールド::N","101","0","登録済み","非表示",
"4533625017246","","EG:スレッジ7SP:＃108ゴーストアユ::N","101","0","未登録","-----",
